MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,price
4.1316,52.0,5.1746,0.9662,711.0,2.0028,34.44,-119.71,443000
5.1545,37.0,4.5404,0.9503,678.0,2.1056,34.43,-119.7,418400
3.5213,48.0,4.8451,1.0785,1005.0,2.0221,34.43,-119.71,458600
2.6875,39.0,3.6333,1.1418,758.0,1.8533,34.43,-119.7,320600
2.125,52.0,3.5919,1.0625,412.0,1.5147,34.43,-119.7,300000
5.8411,34.0,6.498,1.0618,1265.0,2.5199,34.47,-119.72,381800
5.5922,35.0,6.2194,1.0342,988.0,2.8148,34.45,-119.71,384400
5.3184,41.0,6.2535,1.0338,927.0,2.6113,34.44,-119.71,376000
4.7,43.0,4.9749,0.9553,663.0,1.852,34.44,-119.72,293800
3.8819,39.0,5.556,1.1343,700.0,2.6119,34.44,-119.72,289900
4.8021,48.0,5.7602,1.0627,973.0,2.6512,34.44,-119.73,351100
6.7449,44.0,7.6905,1.1156,763.0,2.5952,34.45,-119.73,415600
2.8,27.0,4.4205,0.9965,503.0,1.7774,34.44,-119.74,353000
6.0597,29.0,6.176,0.9487,1092.0,2.6699,34.45,-119.74,383100
4.149,44.0,5.5204,1.0973,1011.0,2.2873,34.43,-119.69,443600
2.6205,35.0,3.6416,0.9584,654.0,1.6987,34.43,-119.7,318800
2.875,43.0,4.7795,1.1825,671.0,2.5513,34.43,-119.69,280600
5.8311,37.0,5.8845,1.0441,1150.0,2.416,34.43,-119.69,387700
5.2888,32.0,5.9517,0.9981,1316.0,2.4461,34.44,-119.67,463800
2.5104,30.0,3.9169,1.0554,1082.0,3.3292,34.43,-119.69,228100
2.9896,33.0,4.4067,1.0382,1693.0,3.8045,34.43,-119.68,236000
3.5208,49.0,4.6974,1.0158,1267.0,3.3342,34.43,-119.68,251200
3.1625,28.0,4.319,1.2524,849.0,2.0214,34.38,-119.67,364300
2.707,38.0,4.2706,1.0412,1139.0,3.35,34.42,-119.68,236800
2.3681,39.0,3.9225,1.0187,1404.0,3.754,34.43,-119.67,241400
2.0643,37.0,3.7511,0.9955,1477.0,3.3117,34.42,-119.67,246700
2.5947,23.0,3.4987,1.0315,1369.0,3.5932,34.42,-119.67,232600
2.375,52.0,3.41,1.15,804.0,2.01,34.43,-119.7,293800
1.4722,52.0,3.2255,1.0686,291.0,2.8529,34.42,-119.7,350000
3.1667,41.0,3.3879,1.1168,582.0,2.7196,34.42,-119.7,362500
1.2762,17.0,3.4323,1.0226,1325.0,2.4906,34.42,-119.69,253600
2.5978,52.0,2.6491,0.9825,392.0,3.4386,34.42,-119.69,258300
1.4851,52.0,3.191,1.2014,851.0,1.4774,34.42,-119.71,237500
2.925,49.0,3.7956,1.0608,1041.0,2.5328,34.42,-119.71,246900
2.16,39.0,3.7089,1.019,606.0,1.9177,34.42,-119.71,259100
2.2097,50.0,3.1111,1.0333,488.0,1.8074,34.42,-119.71,258300
2.675,43.0,3.3494,1.0353,1490.0,2.7695,34.42,-119.7,247900
2.2069,52.0,3.3987,1.02,1633.0,3.637,34.41,-119.7,226500
3.5905,37.0,4.0074,1.0466,1027.0,2.5172,34.42,-119.72,264700
2.6019,31.0,3.8291,0.9623,1257.0,3.1583,34.42,-119.72,250000
2.6983,49.0,4.5869,1.0541,961.0,2.7379,34.42,-119.72,260100
4.0125,52.0,4.3756,0.9627,980.0,2.4378,34.42,-119.72,261000
4.1062,52.0,4.6111,1.0588,1091.0,3.5654,34.42,-119.71,252900
2.5506,23.0,3.6281,1.1544,1898.0,3.3298,34.42,-119.71,230800
2.6538,31.0,3.3571,1.0357,997.0,3.237,34.41,-119.71,231800
4.375,20.0,5.3681,1.0391,905.0,2.9479,34.35,-119.73,335200
4.1842,34.0,7.0206,1.1358,628.0,2.5844,34.36,-119.71,364000
4.7411,35.0,4.7596,0.9911,904.0,2.6825,34.36,-119.7,336400
4.2283,36.0,5.6109,1.0881,748.0,2.2736,34.4,-119.71,326800
3.0938,25.0,4.0391,1.0717,865.0,1.8804,34.4,-119.7,312500
4.3214,35.0,5.6558,0.9416,354.0,2.2987,34.41,-119.72,341800
4.0451,27.0,5.036,1.0266,1742.0,2.3196,34.4,-119.71,395100
3.6823,18.0,4.0033,1.0359,694.0,2.268,34.41,-119.71,255000
2.6607,19.0,2.8723,0.8511,1349.0,3.1891,34.41,-119.7,226500
2.8042,19.0,3.9358,1.0849,1701.0,3.2094,34.41,-119.7,236100
2.25,39.0,3.8204,1.268,677.0,1.8702,34.38,-119.69,281300
3.3776,23.0,3.7891,1.0635,1317.0,1.6734,34.43,-119.75,283200
5.0434,26.0,5.5498,1.0,1459.0,2.5961,34.43,-119.74,340400
2.303,27.0,4.284,1.1953,978.0,2.8935,34.43,-119.73,261000
5.3279,23.0,5.7311,0.9538,638.0,2.6807,34.42,-119.73,413900
5.4127,25.0,6.0418,0.9313,907.0,2.7075,34.42,-119.73,392800
4.9044,35.0,5.4822,1.1095,878.0,2.5976,34.41,-119.72,335300
5.5959,30.0,5.7824,1.0196,1053.0,2.5746,34.41,-119.74,346200
4.4375,29.0,6.5762,1.1041,703.0,2.6134,34.41,-119.73,350000
3.2895,26.0,4.0691,0.9333,954.0,2.3556,34.41,-119.72,335000
5.0,34.0,6.4747,1.1362,705.0,2.7432,34.35,-119.74,329400
5.345,32.0,5.1354,0.9965,830.0,2.8819,34.38,-119.74,322600
3.9659,8.0,4.3606,1.023,886.0,2.266,34.41,-119.53,297400
4.806,20.0,5.868,1.0458,2867.0,3.7477,34.41,-119.52,279700
5.2039,24.0,5.6938,0.9917,1763.0,2.9334,34.4,-119.51,301300
2.0625,15.0,4.5388,1.0449,411.0,1.6776,34.4,-119.51,314300
2.6397,23.0,4.0986,1.058,889.0,2.5768,34.39,-119.52,250000
3.233,32.0,5.7515,1.1796,951.0,2.8473,34.39,-119.51,346000
3.2125,20.0,4.3981,1.1439,1305.0,3.1295,34.4,-119.52,251000
2.7864,22.0,4.8598,1.5209,1301.0,2.7218,34.38,-119.53,300000
3.1389,14.0,4.5781,1.0493,1079.0,2.9562,34.4,-119.53,248700
5.759,22.0,7.3666,1.2493,919.0,2.695,34.38,-119.57,425000
3.6969,35.0,4.4748,1.223,278.0,2.0,34.39,-119.59,335000
3.9224,17.0,5.0022,1.0639,2303.0,2.4951,34.39,-119.49,230600
2.4583,35.0,5.7822,1.2951,1168.0,2.7354,34.77,-119.72,62100
3.7958,17.0,5.7772,1.0641,1035.0,2.883,34.75,-120.18,400000
3.2569,14.0,5.4388,1.1688,693.0,2.9241,34.72,-120.27,230800
3.1912,25.0,5.9422,0.9733,671.0,2.9822,34.62,-120.18,226400
4.4519,14.0,5.4242,1.0553,1487.0,3.0471,34.63,-120.2,227900
3.8582,15.0,4.7942,1.1183,1348.0,2.1848,34.61,-120.2,215200
5.5221,11.0,6.3225,1.003,916.0,2.7101,34.63,-120.13,394900
5.5106,10.0,5.79,1.0167,966.0,2.3055,34.6,-120.12,290900
2.9479,22.0,5.2225,1.1369,1143.0,2.7946,34.6,-120.14,243100
2.5743,9.0,6.587,1.2961,832.0,2.161,34.59,-120.14,309800
4.2026,24.0,5.6175,0.9895,731.0,2.5649,34.59,-120.14,259800
5.3154,18.0,5.4575,0.9636,631.0,2.5547,34.66,-120.11,289400
4.2222,18.0,6.4363,1.1626,1048.0,2.8401,34.64,-120.08,375000
4.6554,11.0,5.9759,1.0103,1693.0,2.9089,34.62,-120.08,272300
5.5194,18.0,7.5432,1.0641,988.0,2.7521,34.62,-120.09,367000
6.2094,16.0,8.1978,1.0975,959.0,2.6713,34.62,-120.11,440000
2.8906,11.0,7.9189,1.6892,317.0,4.2838,34.61,-120.09,84400
5.1909,24.0,5.9492,1.0127,820.0,2.6032,34.59,-120.08,390200
3.9375,30.0,6.4344,1.3097,1288.0,2.7699,34.54,-120.01,292900
5.299,12.0,7.2149,1.0475,1200.0,2.7149,34.91,-120.44,226800
2.56,16.0,4.3951,0.9074,355.0,2.1914,34.91,-120.45,150000
3.0559,20.0,5.8036,0.9517,2490.0,3.7613,34.9,-120.48,120100
5.7306,15.0,6.8032,0.9079,929.0,2.9492,34.88,-120.45,269700
6.7694,9.0,7.6757,1.0197,1169.0,2.8722,34.88,-120.44,275100
7.5696,4.0,8.0262,1.1571,545.0,2.8534,34.87,-120.45,328700
5.038,13.0,5.9588,0.9072,1084.0,2.7938,34.87,-120.44,194000
2.2791,23.0,5.3949,1.2291,1492.0,2.357,34.86,-120.45,114800
2.0508,11.0,4.9939,1.0642,504.0,1.5413,34.86,-120.4,275000
4.8185,26.0,5.96,0.9625,1323.0,3.3075,34.85,-120.4,157900
4.375,15.0,5.3736,1.0275,407.0,2.2363,34.86,-120.41,158000
4.3125,17.0,6.7061,1.0698,1538.0,3.2516,34.86,-120.43,168100
3.8203,17.0,6.1923,1.1122,874.0,2.8013,34.86,-120.43,141500
4.7813,17.0,7.3177,1.0663,1057.0,2.9199,34.9,-120.37,326800
3.9375,24.0,7.6627,1.1953,1093.0,3.2337,34.87,-120.33,341200
3.2135,4.0,5.764,1.0041,2801.0,2.3111,34.91,-120.42,212700
3.5391,27.0,5.8353,1.0231,1029.0,2.974,34.9,-120.43,144700
4.1058,30.0,6.368,1.048,1117.0,2.9787,34.9,-120.43,164000
3.5288,8.0,5.7335,1.1397,1159.0,2.1305,34.88,-120.41,165500
5.0099,24.0,7.1378,1.0848,855.0,3.0212,34.89,-120.42,162500
5.0286,30.0,6.1844,1.0688,999.0,3.1219,34.89,-120.43,158000
4.6694,28.0,6.1814,1.0324,1384.0,2.9892,34.89,-120.43,158200
5.0113,22.0,6.9355,1.0242,1149.0,3.0887,34.88,-120.43,158600
4.8359,18.0,6.5576,0.9843,1162.0,3.0419,34.87,-120.42,195700
4.6648,21.0,6.0368,0.932,1094.0,3.0992,34.87,-120.43,193000
3.9871,26.0,6.3872,1.0226,799.0,3.0038,34.87,-120.43,157700
5.0639,4.0,6.4675,0.9824,1678.0,2.949,34.88,-120.41,201700
4.9766,10.0,6.8871,1.0313,1064.0,3.3354,34.87,-120.4,199600
5.062,32.0,7.1068,1.1281,866.0,3.0819,34.87,-120.41,158900
4.9028,15.0,6.3917,1.0458,761.0,3.1708,34.87,-120.41,193600
1.7431,52.0,5.0399,1.0399,632.0,2.2899,34.95,-120.42,131500
3.1078,33.0,5.3271,1.1127,1579.0,2.471,34.95,-120.42,146700
2.3506,50.0,4.8784,1.0248,985.0,2.4442,34.95,-120.43,136100
3.6815,43.0,6.5161,1.1097,692.0,2.2323,34.95,-120.43,181800
2.7188,32.0,5.5116,1.0678,1337.0,2.5911,34.94,-120.42,133700
2.8649,4.0,4.9585,1.1211,1311.0,2.2682,34.93,-120.43,186500
3.285,10.0,5.3025,1.0409,1593.0,2.8345,34.93,-120.43,218300
3.6639,21.0,5.584,1.0533,1466.0,3.0041,34.98,-120.43,128600
4.0125,28.0,5.1547,0.9712,1001.0,3.6007,34.97,-120.43,130100
4.4342,20.0,5.3101,0.9715,840.0,2.6582,34.96,-120.42,160700
4.8155,24.0,6.632,1.0024,1171.0,2.8354,34.96,-120.43,162900
2.0673,24.0,4.4093,1.152,1416.0,3.4706,34.96,-120.43,136900
3.6212,31.0,6.1503,1.0629,1386.0,2.4231,34.96,-120.42,151400
2.212,19.0,4.4795,0.9961,1246.0,2.4288,34.96,-120.42,132000
1.0349,19.0,4.5631,1.2252,1291.0,2.5068,34.96,-120.43,130800
4.125,18.0,5.5838,1.0116,1071.0,3.0954,34.97,-120.42,139800
4.2125,16.0,5.8203,1.0203,1245.0,3.1519,34.96,-120.41,148300
4.5066,14.0,6.1213,1.0148,1240.0,3.6686,34.96,-120.42,149800
4.0431,9.0,5.7408,1.0041,1144.0,2.3347,34.96,-120.38,226800
4.65,21.0,7.4852,1.1097,724.0,3.0549,34.96,-120.41,152500
4.5536,9.0,6.5349,1.0313,1116.0,2.6892,34.96,-120.41,190100
5.0206,8.0,6.5,0.9862,835.0,2.8793,34.95,-120.4,261000
3.0723,6.0,6.2699,1.2133,2551.0,2.7758,34.98,-120.47,137300
1.7941,22.0,4.2161,0.9375,1509.0,3.9297,34.97,-120.44,110300
3.7589,26.0,5.5537,1.1205,1605.0,5.228,34.97,-120.44,113700
3.0368,25.0,4.9485,0.9794,1434.0,3.6959,34.97,-120.45,129300
3.7679,10.0,5.3137,0.9916,1353.0,3.7899,34.97,-120.45,131300
2.6531,29.0,5.1274,1.2138,1617.0,3.4924,34.96,-120.44,108300
3.4722,30.0,4.5788,0.856,1290.0,3.5054,34.96,-120.44,112500
4.0603,21.0,4.581,0.9611,2211.0,4.7754,34.96,-120.45,117600
2.5556,11.0,5.8251,1.2556,1158.0,5.1928,34.96,-120.45,129200
1.899,39.0,3.6012,1.1114,851.0,2.4956,34.96,-120.44,113300
2.9167,34.0,4.5882,1.0441,986.0,3.625,34.96,-120.44,104200
2.875,26.0,5.1698,1.0504,1575.0,4.1777,34.96,-120.45,121400
1.8625,32.0,3.3996,0.9654,1772.0,3.8272,34.95,-120.45,90200
3.1576,24.0,5.2342,1.0042,1101.0,2.3228,34.94,-120.44,147200
1.8633,17.0,4.5149,1.0165,642.0,2.1188,34.94,-120.47,109400
2.0995,15.0,3.4308,0.9644,1133.0,4.4783,34.93,-120.44,87500
2.1509,16.0,4.2642,1.1341,1252.0,2.5447,34.93,-120.44,67500
2.2743,38.0,4.0214,1.0629,2601.0,3.4819,34.95,-120.44,106400
2.375,10.0,4.0645,1.186,2232.0,4.1105,34.95,-120.45,98500
1.6875,29.0,3.815,1.0488,1634.0,3.3211,34.94,-120.44,122700
2.2538,7.0,3.2222,1.159,1057.0,2.3028,34.95,-120.45,162500
3.6422,26.0,4.3539,0.9547,891.0,3.6667,34.94,-120.45,120600
2.4091,24.0,4.0815,1.0719,1240.0,2.9736,34.94,-120.45,115500
1.8185,23.0,4.0268,1.0268,1322.0,3.9345,34.97,-120.54,97800
2.5809,27.0,4.8986,1.028,1306.0,4.5664,34.96,-120.57,83200
2.1776,38.0,3.8682,1.0034,1107.0,3.7399,34.96,-120.57,89100
2.4318,5.0,4.3361,0.973,1911.0,3.9647,34.97,-120.64,86100
2.1094,44.0,6.1293,1.2069,384.0,3.3103,34.91,-120.6,73800
2.7377,29.0,6.2767,1.1019,12427.0,4.3974,34.7,-120.59,28300
4.3162,26.0,5.6939,0.961,1524.0,2.8275,34.7,-120.48,136400
2.0161,11.0,3.8231,1.1156,504.0,3.4286,34.64,-120.46,118800
1.6488,22.0,3.5758,0.9862,1272.0,3.5041,34.65,-120.46,117500
1.9444,26.0,4.4688,1.1418,1520.0,2.8733,34.64,-120.46,129400
3.071,8.0,4.5963,1.0852,1427.0,2.6426,34.64,-120.47,120400
2.4583,31.0,5.3259,1.1852,816.0,3.0222,34.65,-120.47,128100
0.8106,16.0,3.43,1.085,614.0,3.07,34.64,-120.46,83300
4.6023,8.0,5.9173,0.9474,446.0,3.3534,34.64,-120.44,163400
3.8512,30.0,5.1893,0.9399,1255.0,2.7951,34.64,-120.45,134600
3.0352,27.0,4.965,1.1455,1322.0,2.4346,34.64,-120.45,135400
2.0865,40.0,5.2289,1.1692,574.0,2.8557,34.64,-120.45,111500
2.0819,10.0,3.9106,1.0821,1167.0,2.1296,34.65,-120.46,103300
2.5966,14.0,3.9509,0.9955,533.0,2.3795,34.65,-120.46,109300
2.3333,32.0,5.817,1.1406,1074.0,2.8488,34.65,-120.47,130200
4.2875,16.0,5.9005,0.9907,1486.0,3.4398,34.65,-120.47,150700
3.3203,27.0,5.8672,0.9948,1197.0,3.1172,34.65,-120.45,134700
1.975,30.0,4.8089,1.087,1402.0,2.9766,34.65,-120.44,134000
1.9257,27.0,4.203,1.0968,1544.0,2.9298,34.65,-120.45,135300
3.1442,21.0,4.7092,0.9681,733.0,2.9203,34.65,-120.45,131600
2.0,25.0,4.0,1.1265,896.0,3.6571,34.65,-120.45,87500
2.9271,48.0,5.0466,1.0789,682.0,2.4444,34.63,-120.46,146600
2.3804,37.0,6.239,1.2279,740.0,2.7206,34.64,-120.46,148000
3.4063,16.0,4.5851,0.9736,1009.0,2.4197,34.64,-120.47,138000
3.2167,17.0,5.4732,1.2366,484.0,2.1607,34.64,-120.45,112500
3.7778,34.0,5.7007,1.1064,1105.0,2.4501,34.64,-120.45,150000
4.5486,32.0,5.5255,0.9279,828.0,2.4865,34.63,-120.45,172400
4.5417,22.0,5.5611,0.9449,1739.0,2.9931,34.66,-120.44,142400
4.7875,7.0,7.365,1.115,1462.0,3.2345,34.66,-120.45,198300
3.0081,5.0,4.699,1.1359,1302.0,2.1068,34.66,-120.46,135200
4.9237,4.0,6.3103,0.9813,1684.0,3.1477,34.66,-120.47,166600
2.5667,40.0,6.512,1.1898,1010.0,3.0422,34.52,-120.39,239300
4.1563,4.0,5.6458,0.9851,915.0,2.7232,34.66,-120.48,172600
4.4628,26.0,6.0596,0.9906,1001.0,3.1379,34.65,-120.48,134400
4.9286,25.0,6.7355,1.0138,983.0,2.708,34.63,-120.45,180100
3.7917,23.0,5.6244,1.0668,1392.0,3.2074,34.63,-120.47,142200
5.3765,15.0,6.503,1.1488,827.0,2.4613,34.74,-120.46,223100
6.4678,21.0,7.3255,1.051,522.0,2.0471,34.71,-120.45,249300
4.9292,17.0,6.8029,1.0337,1035.0,2.488,34.71,-120.46,207200
4.4595,24.0,6.2487,1.0079,1051.0,2.7513,34.7,-120.47,152700
5.6177,21.0,6.8886,1.0408,1012.0,2.75,34.71,-120.47,183800
4.7946,18.0,7.0491,1.1887,747.0,2.8189,34.69,-120.37,290600
3.87,26.0,6.0488,1.0,1420.0,3.6504,34.7,-120.43,125800
3.6023,33.0,5.7374,1.0419,1067.0,2.9804,34.69,-120.43,128300
6.2685,6.0,8.011,1.0147,697.0,2.5531,34.68,-120.44,307400
1.179,23.0,2.3888,1.0577,1258.0,2.0725,34.42,-119.86,225000
2.2647,25.0,4.3926,0.9984,2272.0,3.641,34.4,-119.88,216700
2.1652,14.0,3.7512,1.0569,5723.0,9.3057,34.4,-119.85,37500
3.3026,14.0,3.9807,1.1031,1292.0,2.0805,34.43,-119.88,229500
4.4777,16.0,4.4348,0.9335,962.0,2.4604,34.43,-119.88,282500
3.75,16.0,3.9819,0.9765,1227.0,2.2148,34.43,-119.88,223100
3.6304,22.0,4.8504,1.0082,1333.0,2.7316,34.42,-119.88,312200
6.0992,24.0,6.0636,1.1061,1170.0,3.5455,34.4,-119.91,268800
5.4197,24.0,5.9235,1.0191,934.0,2.5519,34.45,-119.83,280900
4.2404,28.0,6.1447,1.0189,537.0,3.3774,34.44,-119.84,274300
6.3654,26.0,7.3611,1.025,1839.0,3.0599,34.45,-119.84,331200
6.0256,28.0,5.9428,1.0135,1173.0,3.9495,34.44,-119.85,276800
7.4734,26.0,7.4651,1.0528,1728.0,2.9438,34.47,-119.81,432200
7.1687,22.0,7.6157,0.9869,1479.0,3.2293,34.46,-119.81,384400
6.2987,23.0,7.1723,1.0375,724.0,2.7116,34.48,-119.85,348200
5.5954,27.0,6.4011,1.0745,2394.0,3.2439,34.44,-119.88,261400
5.5184,25.0,6.0303,1.0173,1669.0,3.6126,34.44,-119.89,268300
5.0767,25.0,6.0421,0.9694,1514.0,2.8948,34.44,-119.89,271200
6.0321,17.0,6.4939,0.9818,1073.0,3.2515,34.44,-119.92,402600
3.8056,21.0,5.8815,1.1754,746.0,3.5355,34.47,-120.05,425000
1.5071,28.0,3.482,1.0131,1058.0,3.4689,34.38,-119.86,316700
1.24,24.0,2.968,1.0923,1630.0,3.0697,34.41,-119.86,325000
2.1471,26.0,4.5292,1.0446,1580.0,4.4011,34.38,-119.86,187500
6.5173,24.0,6.4526,0.9947,1554.0,2.7263,34.45,-119.81,334000
4.6806,23.0,5.6744,1.0519,1467.0,2.6243,34.44,-119.81,288900
6.7247,24.0,6.803,1.0095,1683.0,3.1875,34.45,-119.82,333800
3.0875,26.0,4.7255,1.0924,599.0,1.6277,34.44,-119.83,198400
4.875,22.0,5.159,1.0945,1016.0,2.341,34.44,-119.82,295400
3.2115,14.0,3.3601,1.0664,662.0,2.3147,34.44,-119.81,206300
3.0773,15.0,3.9103,0.9103,669.0,1.7652,34.43,-119.82,112500
3.6034,16.0,3.221,1.0547,793.0,1.8064,34.44,-119.82,150000
2.7689,28.0,3.9136,1.0432,1622.0,3.1866,34.44,-119.82,228200
2.1389,35.0,3.0973,1.0934,567.0,2.2062,34.44,-119.83,260000
2.1417,31.0,2.6512,1.1495,699.0,2.3223,34.43,-119.83,205000
5.1271,22.0,6.0189,1.0448,1066.0,2.5142,34.43,-119.77,342500
5.0294,27.0,6.4279,1.0072,1176.0,2.8269,34.44,-119.8,280200
4.6957,27.0,5.514,0.9421,1760.0,3.0877,34.43,-119.8,271500
5.6604,22.0,6.2665,1.1013,1456.0,3.207,34.43,-119.8,276400
4.1797,25.0,4.7864,1.0162,977.0,3.1618,34.44,-119.79,271800
4.835,28.0,5.9419,1.027,1364.0,2.8299,34.44,-119.78,353400
5.1615,26.0,6.687,1.0426,2089.0,3.8685,34.43,-119.79,276200
2.7333,38.0,3.921,1.1443,1028.0,3.5326,37.36,-121.9,182500
2.8971,37.0,4.0775,0.9706,1075.0,2.8743,37.36,-121.89,186100
3.7396,30.0,4.6283,1.0811,1845.0,3.4811,37.36,-121.88,210700
3.2083,44.0,4.5699,1.0411,1143.0,3.1315,37.35,-121.89,181900
2.9545,47.0,4.1958,1.0208,581.0,2.4208,37.36,-121.9,237500
2.7411,52.0,4.6368,1.0717,531.0,2.3812,37.35,-121.9,227100
3.25,42.0,3.4131,1.0262,1396.0,2.2885,37.35,-121.9,185300
3.5966,50.0,5.2953,1.1299,791.0,3.1142,37.34,-121.9,245800
2.619,52.0,3.7656,1.0781,385.0,6.0156,37.34,-121.9,212500
3.0139,35.0,3.6061,1.2121,377.0,3.8081,37.34,-121.92,204200
3.6389,42.0,3.9943,0.9962,1212.0,2.3042,37.34,-121.92,239200
4.4,52.0,5.9677,1.1339,1087.0,2.5104,37.34,-121.92,391300
5.5259,52.0,5.9438,1.0,841.0,2.4882,37.33,-121.92,295800
4.7768,52.0,5.8538,1.1008,1215.0,2.4012,37.33,-121.92,301100
3.575,44.0,5.1383,1.0319,676.0,2.3972,37.33,-121.93,292200
5.4273,44.0,5.712,0.9547,846.0,2.256,37.33,-121.93,421000
4.3,34.0,5.9901,1.0497,863.0,2.8576,37.33,-121.94,330500
2.8042,35.0,3.895,1.0801,1193.0,2.1228,37.34,-121.91,240900
2.9853,28.0,3.2429,1.05,366.0,2.6143,37.33,-121.91,187500
4.8854,52.0,6.4372,1.0302,973.0,2.4447,37.33,-121.91,330600
5.2831,52.0,5.491,0.9871,930.0,2.4031,37.33,-121.92,299500
4.05,34.0,4.1915,0.9362,152.0,3.234,37.33,-121.9,200000
2.894,52.0,4.1579,1.0583,1195.0,2.2462,37.33,-121.91,209500
0.7068,49.0,2.0823,1.0063,467.0,1.4778,37.33,-121.89,200000
4.226,11.0,3.7188,1.1304,718.0,2.0812,37.33,-121.9,166700
2.5,52.0,4.8048,1.1,929.0,4.4238,37.33,-121.9,162500
1.2887,40.0,2.849,1.151,1493.0,2.7495,37.34,-121.88,212500
2.8798,6.0,2.684,0.991,1087.0,1.9515,37.33,-121.89,225000
2.0972,36.0,3.0127,1.0902,3561.0,5.6345,37.33,-121.88,187500
2.5673,48.0,3.684,1.0354,1469.0,3.4646,37.35,-121.89,177500
2.1714,46.0,3.2351,1.1243,898.0,2.427,37.34,-121.89,190600
0.8894,20.0,2.4688,1.1027,851.0,1.8996,37.34,-121.89,350000
1.6708,43.0,3.3248,1.0911,1013.0,2.3668,37.34,-121.89,204200
2.1442,52.0,3.9489,1.0369,921.0,2.6165,37.34,-121.88,188900
4.2149,42.0,4.9338,0.9504,1342.0,3.1726,37.36,-121.88,199000
3.5781,49.0,4.4194,0.8951,1146.0,2.9309,37.35,-121.88,193000
3.2599,47.0,4.7508,1.0413,2229.0,3.6782,37.35,-121.89,183100
2.925,43.0,4.8566,1.2131,933.0,3.8238,37.35,-121.89,170800
2.0549,44.0,3.8977,1.1873,1243.0,2.3996,37.35,-121.89,193800
4.2381,43.0,4.8053,0.969,715.0,3.1637,37.35,-121.88,193500
3.2793,37.0,4.526,1.0838,1223.0,3.5347,37.35,-121.87,174500
2.4196,44.0,3.8746,1.0795,1018.0,3.1131,37.34,-121.88,194400
2.8167,52.0,4.146,1.017,1336.0,3.2506,37.35,-121.88,183500
2.6667,52.0,5.6522,1.0386,604.0,2.9179,37.34,-121.87,325900
6.6345,52.0,5.6031,0.8557,650.0,3.3505,37.34,-121.87,309000
2.4306,39.0,4.8992,1.0692,1990.0,3.9328,37.34,-121.87,289100
2.6312,52.0,3.8194,1.022,1264.0,5.5683,37.34,-121.88,302900
2.9222,27.0,3.6649,1.0848,3019.0,3.1613,37.35,-121.87,153700
2.4968,46.0,4.3746,0.997,1094.0,3.3051,37.35,-121.86,174100
2.3277,52.0,3.5876,0.977,1580.0,3.6406,37.35,-121.87,183700
2.5947,29.0,3.2178,0.9915,6234.0,3.8035,37.34,-121.86,177300
3.0089,40.0,5.2465,1.1705,1718.0,3.9585,37.34,-121.86,185200
2.375,41.0,2.1467,0.8913,549.0,2.9837,37.33,-121.88,175000
1.473,35.0,3.0698,1.0735,3120.0,2.9023,37.33,-121.88,213600
3.0156,37.0,4.8187,1.0522,2048.0,3.1459,37.33,-121.87,270300
2.8594,45.0,3.4551,1.0754,1084.0,3.142,37.33,-121.88,205900
2.2583,42.0,3.7618,1.0529,1254.0,3.6882,37.33,-121.89,192500
2.8864,34.0,4.7163,1.1442,952.0,4.4279,37.32,-121.89,172500
2.6607,30.0,3.8215,1.04,1438.0,4.4246,37.32,-121.88,169300
2.7546,40.0,3.4216,0.9614,1276.0,3.2802,37.32,-121.88,172500
2.1149,43.0,5.3641,1.1699,982.0,4.767,37.32,-121.89,184900
3.2317,41.0,3.8617,1.0474,865.0,3.419,37.32,-121.89,184800
4.3882,52.0,5.126,1.0386,1014.0,2.6067,37.31,-121.89,223600
5.8186,52.0,4.7968,0.9729,1014.0,2.2889,37.31,-121.9,281100
3.7738,48.0,4.378,1.0756,971.0,3.3368,37.32,-121.9,220600
3.0096,42.0,3.8107,0.9143,608.0,2.1714,37.32,-121.91,180800
2.5804,16.0,3.7258,1.1296,1555.0,1.956,37.31,-121.91,216300
2.5833,52.0,3.2088,1.0813,1165.0,2.5604,37.32,-121.93,167500
2.1902,37.0,3.1341,1.0307,576.0,2.2069,37.33,-121.94,250000
4.8519,46.0,5.471,1.0536,1163.0,2.596,37.32,-121.94,225800
3.0,51.0,3.7445,1.0055,1607.0,2.2196,37.32,-121.93,184700
3.5256,39.0,3.0735,0.9338,704.0,2.5882,37.32,-121.92,192600
2.4207,31.0,3.8502,1.1215,1485.0,3.0061,37.32,-121.92,165600
2.3633,28.0,3.5588,1.092,1666.0,2.8382,37.32,-121.92,198400
4.2614,50.0,5.4831,1.0386,500.0,2.4155,37.32,-121.93,211300
5.2642,5.0,4.7092,1.1514,1102.0,2.1952,37.31,-121.94,246400
4.0474,30.0,5.4194,1.0065,858.0,2.7677,37.31,-121.94,280500
4.7275,26.0,5.3679,1.0049,2347.0,2.8975,37.3,-121.94,293000
2.7153,16.0,5.5829,1.1357,317.0,1.593,37.3,-121.93,233300
2.8981,26.0,3.0994,1.0,1638.0,2.3267,37.31,-121.93,229800
5.2769,34.0,5.3742,0.9202,424.0,2.6012,37.31,-121.92,241100
3.1107,26.0,4.3752,1.0526,2100.0,2.834,37.31,-121.92,247900
5.0477,16.0,4.2305,0.9719,1285.0,2.5752,37.3,-121.93,292500
2.6573,29.0,3.4511,1.0777,969.0,2.4286,37.31,-121.93,252800
